Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,rrt
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
43.8152, 0.51595, 0.488056, 101.749, 35.7224, 0.488056, 37.093, 0.488056, 28.9337, 0.488056, 0
44.1723, 0.51455, 0.486597, 102.82, 36.0227, 0.486319, 37.4947, 0.486597, 29.3029, 0.486597, 0
44.5132, 0.513417, 0.485694, 103.721, 36.323, 0.485208, 37.7951, 0.485208, 29.6033, 0.485208, 0
44.8785, 0.512358, 0.484583, 104.919, 36.7248, 0.484583, 38.1928, 0.484583, 30.001, 0.484583, 0
45.2234, 0.51135, 0.483125, 105.921, 37.0576, 0.483194, 38.5296, 0.483472, 30.3337, 0.483194, 0
45.5924, 0.510344, 0.482153, 107.088, 37.4591, 0.482153, 38.9271, 0.482153, 30.7018, 0.482153, 0
45.9536, 0.509217, 0.481111, 108.188, 37.7918, 0.481042, 39.2963, 0.481042, 31.0995, 0.481042, 0
46.3025, 0.508064, 0.48, 109.149, 38.1245, 0.479514, 39.5925, 0.48, 31.4321, 0.479861, 0
46.6635, 0.506583, 0.478542, 110.22, 38.4896, 0.478333, 39.9617, 0.478542, 31.7688, 0.478542, 0
47.0285, 0.5049, 0.476458, 111.185, 38.8586, 0.476181, 40.3266, 0.476458, 32, 0.476458, 0
47.3652, 0.503625, 0.474931, 111.851, 39.1913, 0.474931, 40.6593, 0.474931, 32, 0.474931, 0
47.706, 0.5033, 0.474514, 112.252, 39.2237, 0.474514, 41.0284, 0.474514, 32, 0.474514, 0
48.0468, 0.503294, 0.474514, 112.552, 39.2237, 0.474514, 41.3287, 0.474514, 32, 0.474514, 0
48.3835, 0.503294, 0.474514, 112.918, 39.2237, 0.474514, 41.6938, 0.474514, 32, 0.474514, 0
48.7528, 0.501828, 0.473403, 113.749, 39.524, 0.472986, 42.0265, 0.472986, 32.1988, 0.472986, 0
49.0893, 0.499053, 0.470417, 114.852, 39.889, 0.470208, 42.3955, 0.470278, 32.5679, 0.470972, 0
49.4546, 0.496231, 0.468125, 115.983, 40.2583, 0.468264, 42.7932, 0.468125, 32.932, 0.468056, 0
49.8278, 0.494042, 0.465764, 117.116, 40.6234, 0.465486, 43.1258, 0.465417, 33.367, 0.465764, 0
50.177, 0.492244, 0.464236, 117.786, 40.9563, 0.463819, 43.4627, 0.464097, 33.367, 0.464097, 0
50.5421, 0.490525, 0.462778, 118.516, 41.3214, 0.462431, 43.8279, 0.462778, 33.367, 0.4625, 0
50.9114, 0.489158, 0.460972, 118.963, 41.6907, 0.460972, 43.9051, 0.461042, 33.367, 0.460972, 0
51.2604, 0.487644, 0.459653, 119.328, 42.056, 0.459653, 43.9051, 0.459653, 33.367, 0.459653, 0
51.6256, 0.486019, 0.457917, 119.693, 42.4212, 0.457708, 43.9051, 0.457917, 33.367, 0.457708, 0
51.9827, 0.484736, 0.456528, 120.063, 42.7905, 0.456458, 43.9051, 0.456458, 33.367, 0.456458, 0
52.352, 0.483294, 0.455, 120.46, 43.1882, 0.455, 43.9051, 0.455, 33.367, 0.455, 0
52.709, 0.481878, 0.453889, 120.76, 43.4883, 0.453125, 43.9051, 0.453889, 33.367, 0.453125, 0
53.0743, 0.480519, 0.452153, 121.13, 43.8577, 0.451806, 43.9051, 0.452153, 33.367, 0.452153, 0
53.4433, 0.479228, 0.450417, 121.495, 44.2226, 0.450417, 43.9051, 0.450625, 33.367, 0.450556, 0
53.8088, 0.477678, 0.449375, 121.86, 44.5881, 0.448889, 43.9051, 0.449375, 33.367, 0.448889, 0
54.1741, 0.477089, 0.448194, 121.962, 44.6896, 0.448194, 43.9051, 0.448194, 33.367, 0.448194, 0
54.5191, 0.477089, 0.448194, 122.027, 44.7545, 0.448194, 43.9051, 0.448194, 33.367, 0.448194, 0
54.8842, 0.475889, 0.4475, 122.392, 45.1196, 0.447361, 43.9051, 0.4475, 33.367, 0.4475, 0
55.2493, 0.472425, 0.444167, 122.927, 45.5213, 0.444028, 43.9051, 0.444167, 33.501, 0.444167, 0
55.6145, 0.470456, 0.442431, 123.459, 45.854, 0.442431, 43.9051, 0.442431, 33.6998, 0.442431, 0
55.9837, 0.469303, 0.441389, 123.893, 46.2557, 0.44125, 43.9376, 0.441667, 33.6998, 0.441389, 0
56.349, 0.468197, 0.440417, 124.66, 46.621, 0.440486, 44.3394, 0.440625, 33.6998, 0.440486, 0
56.7102, 0.467136, 0.439792, 125.261, 46.9213, 0.439028, 44.6398, 0.439722, 33.6998, 0.439444, 0
57.047, 0.465942, 0.438472, 125.925, 47.2538, 0.438194, 44.9714, 0.438472, 33.6998, 0.438194, 0
57.3836, 0.464511, 0.437222, 126.756, 47.5865, 0.437153, 45.2348, 0.437222, 33.9351, 0.437222, 0
57.7529, 0.463617, 0.436389, 127.191, 48.0206, 0.43625, 45.2348, 0.436389, 33.9351, 0.436389, 0
58.1221, 0.462256, 0.435417, 127.625, 48.3208, 0.435278, 45.3687, 0.435625, 33.9351, 0.435417, 0
58.4589, 0.461161, 0.434514, 128.655, 48.686, 0.434236, 45.669, 0.434444, 34.3003, 0.434514, 0
58.8075, 0.460061, 0.433681, 129.328, 49.0225, 0.433681, 45.669, 0.43375, 34.6368, 0.433681, 0
59.1442, 0.459272, 0.433056, 129.661, 49.3551, 0.433056, 45.669, 0.433056, 34.6368, 0.433056, 0
59.5014, 0.45845, 0.432639, 130.026, 49.7202, 0.432639, 45.669, 0.432639, 34.6368, 0.432639, 0
59.8584, 0.458044, 0.432361, 130.395, 50.0895, 0.432361, 45.669, 0.432361, 34.6368, 0.432361, 0
60.195, 0.457786, 0.432083, 130.728, 50.422, 0.432083, 45.669, 0.432083, 34.6368, 0.432083, 0
